exp_id,arm,kind,style,checkpoint_step,prompt_id,prompt_role,seed,lora_weight,geometry,output_path,output_sha256,nearest_training_item,nearest_training_dhash,nearest_holdout_item,nearest_holdout_dhash,max_clip_cosine_to_training,most_similar_training_item_clip,near_copy_flag
EXP-033,BASE,base,ukiyo-e,0,FP2-shared,shared-cross-style,1337,,512x512,outputs/EXP-031/EXP-031__BASE__ukiyo-e__ck00000__FP2-shared__seed1337__base__512x512.png,c2848c9389cb3fac9a7123033613830fcdd4dd76dd4405882c26044f2e10276d,DS-0105,18,DS-0115,26,0.397444,DS-0134,False
EXP-033,BASE,base,ukiyo-e,0,FP3-out-of-style,out-of-style,42,,512x512,outputs/EXP-031/EXP-031__BASE__ukiyo-e__ck00000__FP3-out-of-style__seed42__base__512x512.png,d4b726ce092efc06fadc3be00e6cf104ccfe3cd2c776c3a2f8ef96da05d68ea8,DS-0105,20,DS-0120,23,0.386821,DS-0123,False
EXP-033,BASE,base,ukiyo-e,0,FP3-out-of-style,out-of-style,1337,,512x512,outputs/EXP-031/EXP-031__BASE__ukiyo-e__ck00000__FP3-out-of-style__seed1337__base__512x512.png,ee50f0fe7439389ff3b0fe08609999c47f0c0301106fd9069b63ce4db14cc157,DS-0146,19,DS-0103,25,0.475131,DS-0098,False
EXP-033,BASE,base,ukiyo-e,0,FP4-style-free,style-free,42,,512x512,outputs/EXP-031/EXP-031__BASE__ukiyo-e__ck00000__FP4-style-free__seed42__base__512x512.png,55e18e900b81404edfcd0b60cb4977c1713369f5d1f88836c0d950ae469e25d6,DS-0112,22,DS-0048,28,0.184609,DS-0137,False
EXP-033,BASE,base,ukiyo-e,0,FP4-style-free,style-free,1337,,512x512,outputs/EXP-031/EXP-031__BASE__ukiyo-e__ck00000__FP4-style-free__seed1337__base__512x512.png,5ecc506d139b7f6995b44cd1c4056006cf7b692cbd7083e0a4e562c5efe45d65,DS-0110,26,DS-0079,24,0.202169,DS-0143,False
EXP-033,BASE,base,ukiyo-e,0,FP1-style,style-matching,42,,512x1536,outputs/EXP-031/EXP-031__BASE__ukiyo-e__ck00000__FP1-style__seed42__base__512x1536.png,498a13b77b4fcdb4c9daae64e139c1c104e1c6ac4d0e657bab2007d8a6dc8d64,DS-0137,13,DS-0115,24,0.359471,DS-0098,False
EXP-033,BASE,base,ukiyo-e,0,FP1-style,style-matching,1337,,512x1536,outputs/EXP-031/EXP-031__BASE__ukiyo-e__ck00000__FP1-style__seed1337__base__512x1536.png,302b5ac6f516b8e0bd727be8c4fa5e92e0dd7f17043148e56d52dcada7aef978,DS-0113,22,DS-0048,29,0.561202,DS-0101,False
EXP-033,BASE,base,retro-poster,0,FP1-style,style-matching,42,,512x512,outputs/EXP-031/EXP-031__BASE__retro-poster__ck00000__FP1-style__seed42__base__512x512.png,07d80ac234fcd173a2cafcaf1dded7753058fde4423fb823b5f32b7d57d9726b,DS-0073,24,DS-0120,22,0.2748,DS-0076,False
EXP-033,BASE,base,retro-poster,0,FP1-style,style-matching,1337,,512x512,outputs/EXP-031/EXP-031__BASE__retro-poster__ck00000__FP1-style__seed1337__base__512x512.png,312c778f45a2bd6cfc25c3e464db4cb09f4f537f57cbd17940b3e6d982282a41,DS-0087,25,DS-0048,27,0.245073,DS-0062,False
EXP-033,BASE,base,retro-poster,0,FP2-shared,shared-cross-style,42,,512x512,outputs/EXP-031/EXP-031__BASE__retro-poster__ck00000__FP2-shared__seed42__base__512x512.png,f63a2216f422db2ae81b831c667e9c6f1c25967959c2cf8cd48fbc709350e83f,DS-0084,22,DS-0079,23,0.200103,DS-0073,False
EXP-033,BASE,base,retro-poster,0,FP2-shared,shared-cross-style,1337,,512x512,outputs/EXP-031/EXP-031__BASE__retro-poster__ck00000__FP2-shared__seed1337__base__512x512.png,d64f9f18e265a7651f3a84d0a31616a3ecd24c1256176255daf5deba2d57c727,DS-0081,23,DS-0103,24,0.306375,DS-0068,False
EXP-033,BASE,base,retro-poster,0,FP3-out-of-style,out-of-style,42,,512x512,outputs/EXP-031/EXP-031__BASE__retro-poster__ck00000__FP3-out-of-style__seed42__base__512x512.png,040c520889c0cb4588f1c614fd4b7b12b10a44a3d4249fb4c9fc6d210a8f9d3f,DS-0072,22,DS-0079,24,0.285738,DS-0080,False
EXP-033,BASE,base,retro-poster,0,FP3-out-of-style,out-of-style,1337,,512x512,outputs/EXP-031/EXP-031__BASE__retro-poster__ck00000__FP3-out-of-style__seed1337__base__512x512.png,85e9eb11bee27edc0bb46bf5c4c8c2be1254257858c7ff405591ca89fd7adf0d,DS-0063,24,DS-0048,28,0.253486,DS-0080,False
EXP-033,BASE,base,retro-poster,0,FP4-style-free,style-free,42,,512x512,outputs/EXP-031/EXP-031__BASE__retro-poster__ck00000__FP4-style-free__seed42__base__512x512.png,55e18e900b81404edfcd0b60cb4977c1713369f5d1f88836c0d950ae469e25d6,DS-0060,28,DS-0048,28,0.140132,DS-0086,False
EXP-033,BASE,base,retro-poster,0,FP4-style-free,style-free,1337,,512x512,outputs/EXP-031/EXP-031__BASE__retro-poster__ck00000__FP4-style-free__seed1337__base__512x512.png,5ecc506d139b7f6995b44cd1c4056006cf7b692cbd7083e0a4e562c5efe45d65,DS-0087,25,DS-0079,24,0.25729,DS-0086,False
EXP-033,BASE,base,retro-poster,0,FP1-style,style-matching,42,,512x1536,outputs/EXP-031/EXP-031__BASE__retro-poster__ck00000__FP1-style__seed42__base__512x1536.png,f29b10d2250313718da4ae96811f6d8093ce1a2f0faaac911722ad2ff9e3def8,DS-0065,22,DS-0048,28,0.296534,DS-0086,False
EXP-033,BASE,base,retro-poster,0,FP1-style,style-matching,1337,,512x1536,outputs/EXP-031/EXP-031__BASE__retro-poster__ck00000__FP1-style__seed1337__base__512x1536.png,b73c9dc8ac6a73cc017aa3a03edeec6a70c39c3dce155ae7a2502e3310c936e8,DS-0060,30,DS-0048,26,0.305189,DS-0080,False
